tweet_id,author_id,conversation_id,timestamp,geolocation_id,num_likes,num_retweets,text,
15001,619018177,None,29-11-2020 16:49,None,0,420,"RT @CP2077Countdown: After tod'
",
15002,9.91871E+17,None,29-11-2020 16:48,None,0,1,"RT @AR_Cyberpunk: \xd9\x88\xd9\x82\xd8\xaa \xd8\xa7\xd9\x84\xd8\xa3\xd9\x86\xd8\xaa\xd8\xb8\xd8\xa7\xd8\xb1'
",
15003,8.01764E+17,None,29-11-2020 16:48,None,0,4,"RT @androbliz: Sony Broke New '
",
15004,619018177,None,29-11-2020 16:48,None,0,279,"RT @CP2077Countdown: Poll: The'
",
15005,7.53671E+17,None,29-11-2020 16:48,None,0,94,"RT @PhiWeber: Wake the f**k up'
",
15006,2384157752,None,29-11-2020 16:48,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15007,9.85632E+17,None,29-11-2020 16:47,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15008,3326181226,None,29-11-2020 16:47,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15009,3363051004,None,29-11-2020 16:47,None,0,5755,"RT @Leclerc_JV: #Jeu #Concours'
",
15010,4776897375,None,29-11-2020 16:46,None,0,0,"Like a Samurai\n\n#Cyberpunk2077'
",
15011,416553926,None,29-11-2020 16:46,None,0,2,"RT @im_commun: \xc2\xbf @Twitch y @Yo'
",
15012,2732851509,None,29-11-2020 16:46,None,0,2,"RT @MCyberpunk2077: Laissez mo'
",
15013,47343068,1.33308E+18,29-11-2020 16:46,None,0,0,"@DreamcastGuy Mane insane \xf0\x9f\xa4\xa3 yo'
",
15014,4811317993,None,29-11-2020 16:46,None,0,0,"SteelSeries Arctis 1 Wireless '
",
15015,1.13744E+18,None,29-11-2020 16:46,None,0,4,"RT @RiseFox: Streaming the lat'
",
15016,4811317993,None,29-11-2020 16:45,None,0,1,"Video Gaming Blog | Amazon: Xb'
",
15017,286584440,None,29-11-2020 16:45,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15018,1671815870,None,29-11-2020 16:45,None,0,420,"RT @CP2077Countdown: After tod'
",
15019,9.18865E+17,None,29-11-2020 16:45,None,0,2822,"RT @Fextralife: We are GIVING '
",
15020,493833718,None,29-11-2020 16:45,None,0,5755,"RT @Leclerc_JV: #Jeu #Concours'
",
15021,7.6697E+17,None,29-11-2020 16:44,None,0,0,"\xd0\x9a\xd0\xb8\xd0\xb1\xd0\xb5\xd1\x80\xd0\xbd\xd0\xb5\xd1\x82\xd0\xb8\xd1\x87\xd0\xb5\xd1\x81\xd0\xba\xd0\xb8\xd0\xb5 \xd1\x82\xd0\xb5\xd0\xbb\xd0\xb0 \xd0\xb8\xd0\xb7 \xd0\xbd\xd0\xb0\xd1\x81\xd1\x82\xd0\xbe\xd0\xbb'
",
15022,1.31129E+18,None,29-11-2020 16:44,None,0,476,"RT @configgamer: \xf0\x9f\x8e\x81 #JeuConcour'
",
15023,398779496,None,29-11-2020 16:44,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15024,4220780714,None,29-11-2020 16:44,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15025,53072539,None,29-11-2020 16:43,None,0,420,"RT @CP2077Countdown: After tod'
",
15026,1.30089E+18,None,29-11-2020 16:43,None,0,2,"RT @im_commun: \xc2\xbf @Twitch y @Yo'
",
15027,3370480179,None,29-11-2020 16:43,None,0,0,"At the moment I\'m finding it h'
",
15028,93097380,None,29-11-2020 16:43,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15029,1.3093E+18,None,29-11-2020 16:43,None,4,0,"\xf0\x9f\x9a\xa8 Cyberpunk 2077 (PS4)\nCode : '
",
15030,1.00963E+18,None,29-11-2020 16:43,None,0,140,"RT @Socket_775: It just blows '
",
15031,1.27537E+18,None,29-11-2020 16:43,None,0,1,"RT @naifass20: \xd8\xa7\xd9\x84\xd8\xaa\xd8\xb1\xd8\xac\xd9\x85\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xb9\xd8\xb1\xd8\xa8\xd9\x8a\xd8\xa9'
",
15032,8.96422E+17,None,29-11-2020 16:43,None,0,3,"RT @javysouls: 11 d\xc3\xadas. #Cyber'
",
15033,4811317993,None,29-11-2020 16:43,None,0,0,"Video Gaming Blog | Amazon: Cy'
",
15034,1.06649E+18,None,29-11-2020 16:42,None,1,0,"\xd8\xa7\xd9\x85\xd8\xb1\xd9\x88\xd8\xb2 \xdb\x8c\xd9\x87 \xd8\xaa\xd9\x88\xdb\x8c\xdb\x8c\xd8\xaa \xd8\xaf\xdb\x8c\xd8\xaf\xd9\x85 \xd8\xaf\xd8\xb1\xd8\xa8\xd8\xa7\xd8\xb1\xd9\x87 #Cy'
",
15035,2377336333,None,29-11-2020 16:42,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15036,1.04022E+18,None,29-11-2020 16:41,None,0,107,"RT @PlayCyberPunk: 11 Days. #C'
",
15037,284131720,None,29-11-2020 16:41,None,0,3,"RT @CyberpunkFR: Comment trans'
",
15038,771332107,None,29-11-2020 16:41,None,0,1,"RT @RegionPS: Cyberpunk 2077 |'
",
15039,148562096,None,29-11-2020 16:41,None,0,0,"Can\'t wait for Cyberpunk 2077 '
",
15040,1.28809E+18,None,29-11-2020 16:41,None,0,4,"RT @RiseFox: Streaming the lat'
",
15041,49670748,None,29-11-2020 16:40,None,0,1,"The Gazette\'s 2020 holiday vid'
",
15042,115334075,None,29-11-2020 16:40,None,2,1,"Cyberpunk 2077 | Revelado el t'
",
15043,721194602,None,29-11-2020 16:40,None,0,107,"RT @PlayCyberPunk: 11 Days. #C'
",
15044,1289447864,None,29-11-2020 16:39,None,1,0,"This is prob my fav #Cyberpunk'
",
15045,2233489905,None,29-11-2020 16:39,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15046,1.21251E+18,None,29-11-2020 16:39,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15047,1.05984E+18,1.33266E+18,29-11-2020 16:38,None,0,0,"@AORUS_DE #Cyberpunk2077 #RTXO'
",
15048,1158333518,None,29-11-2020 16:38,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15049,1.32114E+18,1.3302E+18,29-11-2020 16:37,None,0,0,"@NVIDIAGeForceDE @CyberpunkGam'
",
15050,1.32583E+18,None,29-11-2020 16:37,None,0,107,"RT @PlayCyberPunk: 11 Days. #C'
",
15051,8.0585E+17,None,29-11-2020 16:37,None,0,476,"RT @configgamer: \xf0\x9f\x8e\x81 #JeuConcour'
",
15052,285231596,None,29-11-2020 16:37,None,0,2822,"RT @Fextralife: We are GIVING '
",
15053,3039073797,None,29-11-2020 16:37,None,0,1,"RT @FakesForge: 11 dni! #Cyber'
",
15054,465521679,None,29-11-2020 16:37,None,0,0,"#Cyberpunk2077 : le jeu d\xc3\xa9j\xc3\xa0 \xc2\xab'
",
15055,131801580,1.33266E+18,29-11-2020 16:36,None,0,0,"@AORUS_DE #Cyberpunk2077 #RTXo'
",
15056,2355120648,1.33261E+18,29-11-2020 16:36,None,0,0,"@Leclerc_JV Merci \xf0\x9f\xa4\x9e\xf0\x9f\x8d\x80 #Cyberpun'
",
15057,233327613,None,29-11-2020 16:36,None,0,0,"Eu sou mt zicado pqp\nMenos de '
",
15058,1.06649E+18,1.33301E+18,29-11-2020 16:36,None,1,0,"@DetectivePasha @DanetAlireza '
",
15059,2355120648,None,29-11-2020 16:36,None,0,5755,"RT @Leclerc_JV: #Jeu #Concours'
",
15060,1.32114E+18,1.33266E+18,29-11-2020 16:36,None,0,0,"@AORUS_DE #Cyberpunk2077 #RTXO'
",
15061,1.19168E+18,None,29-11-2020 16:35,None,0,5755,"RT @Leclerc_JV: #Jeu #Concours'
",
15062,7.27257E+17,None,29-11-2020 16:35,None,1,0,"Ogl\xc4\x85da\xc5\x82em wczoraj ostatnie Nig'
",
15063,2871991354,None,29-11-2020 16:34,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15064,7.16268E+17,None,29-11-2020 16:34,None,3,0,"Here is a look at style and fa'
",
15065,1.33015E+18,None,29-11-2020 16:34,None,0,1675,"RT @GrabthegamesP: Enter For A'
",
15066,3091804103,1.33299E+18,29-11-2020 16:33,None,0,0,"@HypergamesA Merci #Cyberpunk2'
",
15067,1.26507E+18,None,29-11-2020 16:33,None,2,2,"\xc2\xbf @Twitch y @YouTube censurar\xc3\xa1'
",
15068,3070115817,None,29-11-2020 16:33,None,1,0,"Vous connaissez mon amour pour'
",
15069,7.30557E+17,None,29-11-2020 16:32,None,0,420,"RT @CP2077Countdown: After tod'
",
15070,3343371099,None,29-11-2020 16:32,None,0,2,"RT @CDProjektClube: Faltam 11 '
",
15071,7.55819E+17,1.33306E+18,29-11-2020 16:32,None,0,0,"@ranger_rapid Thank you for cr'
",
15072,1.16804E+18,None,29-11-2020 16:32,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15073,1.12985E+18,None,29-11-2020 16:31,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15074,1.17471E+18,None,29-11-2020 16:31,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15075,250665788,None,29-11-2020 16:31,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15076,1.13744E+18,None,29-11-2020 16:31,None,0,2,"RT @JamesNaden: https://t.co/r'
",
15077,3082252956,None,29-11-2020 16:30,None,0,2822,"RT @Fextralife: We are GIVING '
",
15078,4127584752,None,29-11-2020 16:30,None,0,107,"RT @PlayCyberPunk: 11 Days. #C'
",
15079,1.06719E+18,None,29-11-2020 16:30,None,0,54,"RT @colucci_up: Atualiza\xc3\xa7\xc3\xa3o do'
",
15080,1.26944E+18,None,29-11-2020 16:30,None,0,91,"RT @PlaystationSize: \xf0\x9f\x9a\xa8 Cyberpu'
",
15081,3064266184,None,29-11-2020 16:30,None,0,0,"We got the \'#Cyberpunk2077 \' p'
",
15082,8.94608E+17,None,29-11-2020 16:29,None,0,140,"RT @Socket_775: It just blows '
",
15083,1.32116E+18,None,29-11-2020 16:29,None,0,0,"Find out how to get #Cyberpunk'
",
15084,633135943,None,29-11-2020 16:28,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15085,1.30516E+18,None,29-11-2020 16:28,None,0,5755,"RT @Leclerc_JV: #Jeu #Concours'
",
15086,1.28852E+18,None,29-11-2020 16:27,None,0,5755,"RT @Leclerc_JV: #Jeu #Concours'
",
15087,1.07307E+18,None,29-11-2020 16:27,None,0,279,"RT @CP2077Countdown: Poll: The'
",
15088,1.33277E+18,None,29-11-2020 16:27,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15089,372089768,None,29-11-2020 16:26,None,0,420,"RT @CP2077Countdown: After tod'
",
15090,1.26269E+18,None,29-11-2020 16:26,None,0,5755,"RT @Leclerc_JV: #Jeu #Concours'
",
15091,1626305028,None,29-11-2020 16:26,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15092,65354408,None,29-11-2020 16:26,None,0,94,"RT @PhiWeber: Wake the f**k up'
",
15093,9.24038E+17,None,29-11-2020 16:25,None,0,0,"\xf0\x9f\x94\xa5Plus que quelques jours avant'
",
15094,1.32606E+18,None,29-11-2020 16:25,None,0,0,"12 dodos avant la sortie de #C'
",
15095,1.25059E+18,1.33208E+18,29-11-2020 16:25,None,0,0,"@CP2077Countdown #Cyberpunk207'
",
15096,1.00007E+18,None,29-11-2020 16:25,None,0,476,"RT @configgamer: \xf0\x9f\x8e\x81 #JeuConcour'
",
15097,178744133,None,29-11-2020 16:24,None,0,476,"RT @configgamer: \xf0\x9f\x8e\x81 #JeuConcour'
",
15098,535745009,None,29-11-2020 16:24,None,0,5755,"RT @Leclerc_JV: #Jeu #Concours'
",
15099,1.10105E+18,None,29-11-2020 16:24,None,0,476,"RT @configgamer: \xf0\x9f\x8e\x81 #JeuConcour'
",
15100,1.112E+18,None,29-11-2020 16:24,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15101,8.77703E+17,None,29-11-2020 16:24,None,0,94,"RT @PhiWeber: Wake the f**k up'
",
15102,65354408,None,29-11-2020 16:23,None,0,107,"RT @PlayCyberPunk: 11 Days. #C'
",
15103,7.05729E+17,None,29-11-2020 16:23,None,0,476,"RT @configgamer: \xf0\x9f\x8e\x81 #JeuConcour'
",
15104,1.02947E+18,None,29-11-2020 16:23,None,0,0,"just pre-ordered #Cyberpunk207'
",
15105,1.04712E+18,None,29-11-2020 16:23,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15106,1.19256E+18,None,29-11-2020 16:23,None,0,476,"RT @configgamer: \xf0\x9f\x8e\x81 #JeuConcour'
",
15107,1.26808E+18,None,29-11-2020 16:22,None,2,0,"\xd9\x81\xda\xa9 \xda\xa9\xd9\x86\xd9\x85 \xd9\x86\xd8\xb2\xd8\xaf\xdb\x8c\xda\xa9 \xdb\xb2\xdb\xb0 \xd8\xa8\xd8\xa7\xd8\xb1 \xd8\xa7\xdb\x8c\xd9\x86 \xd8\xaa\xd8\xb1\xdb\x8c\xd9\x84\xd8\xb1 '
",
15108,9.88168E+17,None,29-11-2020 16:22,None,0,0,"Vous pensez que je peux faire '
",
15109,3822110657,None,29-11-2020 16:22,None,0,279,"RT @CP2077Countdown: Poll: The'
",
15110,1.05906E+18,None,29-11-2020 16:22,None,0,5755,"RT @Leclerc_JV: #Jeu #Concours'
",
15111,149511843,None,29-11-2020 16:21,None,0,476,"RT @configgamer: \xf0\x9f\x8e\x81 #JeuConcour'
",
15112,9.07604E+17,None,29-11-2020 16:21,None,0,420,"RT @CP2077Countdown: After tod'
",
15113,7.66949E+17,None,29-11-2020 16:21,None,0,5755,"RT @Leclerc_JV: #Jeu #Concours'
",
15114,2576191494,None,29-11-2020 16:21,None,0,37,"RT @JAZZ_JACK_KHT: \xec\x9e\x90\xec\x99\x80...\xec\x9e\x90\xec\x99\x80...\n'
",
15115,8.75922E+17,None,29-11-2020 16:20,None,0,5755,"RT @Leclerc_JV: #Jeu #Concours'
",
15116,1.31106E+18,None,29-11-2020 16:20,None,0,2302,"RT @CyberpunkGame: Night City '
",
15117,330477755,None,29-11-2020 16:20,None,0,140,"RT @Socket_775: It just blows '
",
15118,9.07778E+17,None,29-11-2020 16:20,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15119,3105556963,None,29-11-2020 16:19,None,0,37,"RT @JAZZ_JACK_KHT: \xec\x9e\x90\xec\x99\x80...\xec\x9e\x90\xec\x99\x80...\n'
",
15120,330477755,None,29-11-2020 16:19,None,0,94,"RT @PhiWeber: Wake the f**k up'
",
15121,9.07778E+17,None,29-11-2020 16:19,None,0,107,"RT @PlayCyberPunk: 11 Days. #C'
",
15122,290839656,None,29-11-2020 16:19,None,0,54,"RT @colucci_up: Atualiza\xc3\xa7\xc3\xa3o do'
",
15123,1.0446E+18,None,29-11-2020 16:19,None,0,94,"RT @PhiWeber: Wake the f**k up'
",
15124,1.09488E+18,None,29-11-2020 16:19,None,0,5755,"RT @Leclerc_JV: #Jeu #Concours'
",
15125,1.12542E+18,None,29-11-2020 16:18,None,0,0,"faltam 11 dias para o adiament'
",
15126,9.20375E+17,None,29-11-2020 16:18,None,0,190,"RT @CyberpunkGame: Check out #'
",
15127,4867287309,None,29-11-2020 16:18,None,0,0,"11 days left! #Cyberpunk2077'
",
15128,3070115817,None,29-11-2020 16:17,None,0,0,"Il \xc3\xa9tait quand m\xc3\xaame temps de l'
",
15129,1.24996E+18,None,29-11-2020 16:17,None,0,1,"RT @AldredEdge: Yo, c\'est Ryuj'
",
15130,1.1594E+18,None,29-11-2020 16:17,None,5,2,"https://t.co/rusgicLdhW\n\nA wee'
",
15131,37488595,None,29-11-2020 16:17,None,0,0,"Actually, it\'s been 8 years. #'
",
15132,3031151546,None,29-11-2020 16:17,None,0,279,"RT @CP2077Countdown: Poll: The'
",
15133,9.76827E+17,None,29-11-2020 16:17,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15134,528766381,None,29-11-2020 16:16,None,0,5755,"RT @Leclerc_JV: #Jeu #Concours'
",
15135,1.30069E+18,None,29-11-2020 16:16,None,0,0,"Is Keanu Reeves a fuckable cha'
",
15136,2274275063,None,29-11-2020 16:16,None,0,3,"RT @CyberpunkFR: Comment trans'
",
15137,1.23283E+18,None,29-11-2020 16:16,None,0,5137,"RT @v_0_3: You knew I had to t'
",
15138,8.58355E+17,None,29-11-2020 16:15,None,0,2,"RT @MCyberpunk2077: Laissez mo'
",
15139,3837382332,None,29-11-2020 16:15,None,0,1,"RT @ChetanBiswas1: Hydraulic F'
",
15140,9.89568E+17,None,29-11-2020 16:15,None,0,0,"V joined Johnny Silverhand. Bo'
",
15141,1.14944E+18,None,29-11-2020 16:15,None,0,22,"RT @GermanStrands: 10 days and'
",
15142,518357214,None,29-11-2020 16:15,None,0,5755,"RT @Leclerc_JV: #Jeu #Concours'
",
15143,7.77928E+17,None,29-11-2020 16:15,None,0,94,"RT @PhiWeber: Wake the f**k up'
",
15144,164519895,None,29-11-2020 16:15,None,0,0,"#Cyberpunk2077\n#LEGO https://t'
",
15145,8.94548E+17,None,29-11-2020 16:14,None,0,0,"Plus que quelques jours avant '
",
15146,197640962,None,29-11-2020 16:14,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15147,1.30935E+18,None,29-11-2020 16:14,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15148,24093249,None,29-11-2020 16:14,None,0,0,"In der gestrigen #UFC Fight Ni'
",
15149,1.10578E+18,None,29-11-2020 16:14,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15150,1.10578E+18,None,29-11-2020 16:14,None,0,107,"RT @PlayCyberPunk: 11 Days. #C'
",
15151,1.1675E+18,None,29-11-2020 16:13,None,0,107,"RT @PlayCyberPunk: 11 Days. #C'
",
15152,1.29033E+18,None,29-11-2020 16:13,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15153,2246236177,None,29-11-2020 16:13,None,0,5755,"RT @Leclerc_JV: #Jeu #Concours'
",
15154,1.29033E+18,None,29-11-2020 16:13,None,0,107,"RT @PlayCyberPunk: 11 Days. #C'
",
15155,4873629827,None,29-11-2020 16:13,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15156,528766381,None,29-11-2020 16:13,None,0,476,"RT @configgamer: \xf0\x9f\x8e\x81 #JeuConcour'
",
15157,1.2321E+18,None,29-11-2020 16:12,None,0,1,"RT @NemisXue: #Vtuber I am loo'
",
15158,1.27791E+18,None,29-11-2020 16:12,None,0,3,"RT @U2ESPANA: #Cyberpunk2077  '
",
15159,1933729152,None,29-11-2020 16:12,None,8,1,"Hydraulic Forge Press. Full Se'
",
15160,4873629827,None,29-11-2020 16:12,None,0,94,"RT @PhiWeber: Wake the f**k up'
",
15161,2846405197,None,29-11-2020 16:12,None,0,2,"RT @dpjsc08: Only one more wee'
",
15162,7.24653E+17,None,29-11-2020 16:12,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15163,1068201848,None,29-11-2020 16:11,None,1,0,"Jedena\xc5\x9bcie dni! #Cyberpunk2077'
",
15164,8.772E+17,None,29-11-2020 16:11,None,0,107,"RT @PlayCyberPunk: 11 Days. #C'
",
15165,1018389632,None,29-11-2020 16:11,None,0,0,"Hyped for @CyberpunkGame 11 mo'
",
15166,3279858643,None,29-11-2020 16:11,None,0,22,"RT @GermanStrands: 10 days and'
",
15167,1.05536E+18,None,29-11-2020 16:10,None,0,184,"RT @NightCityReport: To celebr'
",
15168,9.55414E+17,None,29-11-2020 16:10,None,0,5755,"RT @Leclerc_JV: #Jeu #Concours'
",
15169,1.18353E+18,None,29-11-2020 16:10,None,0,2,"RT @CDProjektClube: Faltam 11 '
",
15170,2577200227,None,29-11-2020 16:10,None,0,0,"I wonder if #Cyberpunk2077 is '
",
15171,1.29904E+18,None,29-11-2020 16:09,None,0,0,"Kkkk #DonaldTrump \xc3\xa9 foda kkk\nC'
",
15172,3279858643,None,29-11-2020 16:09,None,0,140,"RT @Socket_775: It just blows '
",
15173,333203167,1.333E+18,29-11-2020 16:09,None,0,0,"@pccomponentes @Intel_Spain #B'
",
15174,9.04223E+17,None,29-11-2020 16:09,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15175,1.06029E+18,None,29-11-2020 16:08,None,66,2,"Faltam 11 dias para o #Cyberpu'
",
15176,3022274645,None,29-11-2020 16:08,None,0,5755,"RT @Leclerc_JV: #Jeu #Concours'
",
15177,1.26685E+18,None,29-11-2020 16:08,None,0,5755,"RT @Leclerc_JV: #Jeu #Concours'
",
15178,1.13363E+18,None,29-11-2020 16:08,None,0,5,"RT @BlankArts_: Illustration: '
",
15179,1.18863E+18,None,29-11-2020 16:08,None,0,14,"RT @AlienwareFR: Nous n\'avons '
",
15180,1364235170,None,29-11-2020 16:08,None,0,2822,"RT @Fextralife: We are GIVING '
",
15181,1.19499E+18,None,29-11-2020 16:08,None,0,2901,"RT @GEO_official: \xef\xbc\x8f\n\xe3\x80\x8e\xe3\x82\xb5\xe3\x82\xa4\xe3\x83\x90\xe3\x83\xbc\xe3\x83\x91\xe3\x83\xb3\xe3\x82\xaf20'
",
15182,1.33131E+18,None,29-11-2020 16:08,None,0,3,"RT @Araz188: \xd8\xa7\xd9\x8a \xd9\x85\xd8\xb3\xd8\xa7\xd8\xb1 \xd8\xa8\xd8\xaa\xd8\xae\xd8\xaa\xd8\xa7\xd8\xb1\xd9\x88\xd9\x86 '
",
15183,1.17217E+18,None,29-11-2020 16:08,None,3,2,"Laissez moi vous pr\xc3\xa9senter l\'A'
",
15184,106281307,None,29-11-2020 16:08,None,1,0,"10 days. 10. Days.  10 DAYS #C'
",
15185,1.12735E+18,None,29-11-2020 16:07,None,0,0,"Questiona ou adora #Cyberpunk2'
",
15186,1.12726E+18,None,29-11-2020 16:07,None,0,5755,"RT @Leclerc_JV: #Jeu #Concours'
",
15187,2182158463,None,29-11-2020 16:07,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15188,2958999760,None,29-11-2020 16:07,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15189,939224947,None,29-11-2020 16:06,None,0,420,"RT @CP2077Countdown: After tod'
",
15190,977652854,None,29-11-2020 16:06,None,0,2302,"RT @CyberpunkGame: Night City '
",
15191,1171455030,None,29-11-2020 16:05,None,0,0,"Kann mich Mal jemand bis zum 1'
",
15192,243227856,None,29-11-2020 16:05,None,2,0,"\xf0\x9f\x97\x9e \xda\xa9\xdb\x8c\xd8\xa7\xd9\x86\xd9\x88 \xd8\xb1\xdb\x8c\xd9\x88\xd8\xb2 \xd8\xaa\xd8\xac\xd8\xb1\xd8\xa8\xd9\x87\xe2\x80\x8c\xdb\x8c \xd8\xa8\xd8\xa7\xd8\xb2\xdb\x8c Cybe'
",
15193,3334847908,None,29-11-2020 16:05,None,0,570,"RT @CyberpunkGame: Get #Cyberp'
",
15194,1025660382,None,29-11-2020 16:05,None,0,0,"#Cyberpunk2077 will be delayed'
",
15195,854985548,None,29-11-2020 16:05,None,0,61,"RT @PlayStationES: \xc2\xbfC\xc3\xb3mo es da'
",
15196,3774723269,None,29-11-2020 16:05,None,43,1,"11 dni! #Cyberpunk2077 https:/'
",
15197,152766889,None,29-11-2020 16:04,None,0,94,"RT @PhiWeber: Wake the f**k up'
",
15198,8.87365E+17,None,29-11-2020 16:04,None,0,0,"Cute little dragons \xf0\x9f\x90\x89 and unic'
",
15199,1.2685E+18,None,29-11-2020 16:04,None,0,5755,"RT @Leclerc_JV: #Jeu #Concours'
",
15200,3298724978,None,29-11-2020 16:04,None,0,94,"RT @PhiWeber: Wake the f**k up'
",
15201,1.2066E+18,1.33187E+18,29-11-2020 16:04,None,0,0,"@AORUS_DE #Cyberpunk2077  #RTX'
",
15202,1.20455E+18,None,29-11-2020 16:04,None,0,140,"RT @Socket_775: It just blows '
",
15203,1.19073E+18,None,29-11-2020 16:04,None,0,3,"RT @bakacobra: #dimanchecyber '
",
15204,1.17755E+18,None,29-11-2020 16:04,None,0,3,"RT @bakacobra: #dimanchecyber '
",
15205,32670485,None,29-11-2020 16:03,None,0,107,"RT @PlayCyberPunk: 11 Days. #C'
",
15206,1.23491E+18,None,29-11-2020 16:03,None,0,3,"RT @bakacobra: #dimanchecyber '
",
15207,1.2066E+18,1.33233E+18,29-11-2020 16:03,None,0,0,"@AORUS_DE @LostAiming @DonRave'
",
15208,1.2066E+18,1.33266E+18,29-11-2020 16:03,None,0,0,"@AORUS_DE #Cyberpunk2077  #RTX'
",
15209,1.14944E+18,None,29-11-2020 16:03,None,0,20,"RT @alternatecyborg: Chasing t'
",
15210,1.2066E+18,1.333E+18,29-11-2020 16:03,None,0,0,"@AORUS_DE #Cyberpunk2077  #RTX'
",
15211,1.14944E+18,None,29-11-2020 16:03,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15212,1.32029E+18,None,29-11-2020 16:03,None,6,3,"#dimanchecyber #vpn\n\nUn\xc2\xa0VPN\xc2\xa0(r'
",
15213,1.07582E+18,None,29-11-2020 16:03,None,0,5755,"RT @Leclerc_JV: #Jeu #Concours'
",
15214,8.58355E+17,None,29-11-2020 16:02,None,0,3,"RT @CyberpunkFR: Comment trans'
",
15215,763801604,None,29-11-2020 16:02,None,0,5755,"RT @Leclerc_JV: #Jeu #Concours'
",
15216,1.32682E+18,None,29-11-2020 16:02,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15217,1.1783E+18,None,29-11-2020 16:01,None,0,0,"11 days until #Cyberpunk2077 h'
",
15218,267270138,None,29-11-2020 16:01,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15219,241694831,None,29-11-2020 16:01,None,8,0,"FUCKING BARGAIN!!!\n#Cyberpunk2'
",
15220,8.65998E+17,None,29-11-2020 16:01,None,0,2,"RT @cyberpunkig: Night City - '
",
15221,1.19735E+18,None,29-11-2020 16:00,None,0,2901,"RT @GEO_official: \xef\xbc\x8f\n\xe3\x80\x8e\xe3\x82\xb5\xe3\x82\xa4\xe3\x83\x90\xe3\x83\xbc\xe3\x83\x91\xe3\x83\xb3\xe3\x82\xaf20'
",
15222,9.99884E+17,None,29-11-2020 16:00,None,0,94,"RT @PhiWeber: Wake the f**k up'
",
15223,2533993603,None,29-11-2020 16:00,None,0,2,"RT @cyberpunkig: Night City - '
",
15224,1.31279E+18,None,29-11-2020 16:00,None,8,0,"Wenn auf die Cyberfresse, dann'
",
15225,9.43359E+17,None,29-11-2020 15:59,None,0,279,"RT @CP2077Countdown: Poll: The'
",
15226,3604621457,None,29-11-2020 15:59,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15227,1.32965E+18,None,29-11-2020 15:59,None,0,5755,"RT @Leclerc_JV: #Jeu #Concours'
",
15228,1535046146,None,29-11-2020 15:58,None,0,140,"RT @Socket_775: It just blows '
",
15229,9.43359E+17,None,29-11-2020 15:58,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15230,158930282,None,29-11-2020 15:58,None,0,0,"@CyberpunkGame will there be a'
",
15231,999700310,None,29-11-2020 15:58,None,0,1,"RT @Diego_Cobain: Revisamos el'
",
15232,1.29878E+18,None,29-11-2020 15:57,None,0,5755,"RT @Leclerc_JV: #Jeu #Concours'
",
15233,4826793224,None,29-11-2020 15:57,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15234,1.32E+18,None,29-11-2020 15:57,None,1,0,"[WOUNDED] via /r/Cyberpunk by '
",
15235,95351170,None,29-11-2020 15:57,None,3,0,"II can\'t wait to be a criminal'
",
15236,1.32E+18,None,29-11-2020 15:57,None,2,2,"Night City - my work via /r/Cy'
",
15237,1.33208E+18,None,29-11-2020 15:57,None,0,5755,"RT @Leclerc_JV: #Jeu #Concours'
",
15238,1.02866E+18,None,29-11-2020 15:57,None,0,315,"RT @CP2077Countdown: 11 days. '
",
15239,2983201993,None,29-11-2020 15:57,None,0,140,"RT @Socket_775: It just blows '
",
