tid,uid
15926,450548988
16925,937413798390108160
16350,1137440925343506432
15450,445010606
16823,851692197498032128
17165,1202321217698586625
16168,2850319666
16334,976826941234995200
15779,2845647250
16405,1299016167454109696
16616,3064266184
17152,1121477856599654403
16437,1289907416
16279,744490448291495936
16598,346625959
15846,1199003226823114752
15967,928324101592289281
17133,117309194
16532,1331081461617864710
16288,1284101311
17020,35003753
17335,1088429971343896576
16633,449386942
16959,975063152659443712
17646,1081585099177672704
16410,1327347147394719744
16020,840898326899896320
15395,976826941234995200
16878,1276671237658415111
16392,765933180
16313,48714779
16406,1259773081192558592
16438,3058920539
15028,1952109392
17602,1328333484595818498
15127,2346770656
15596,2943035753
15883,1164437415559389184
17164,1252914592063381504
17110,1182396132523151362
17355,1280595761151930368
17385,829478429066137600
16456,94321411
17581,46180294
16012,4220780714
15634,1187273288650821632
15485,904223288150384640
16222,1280595761151930368
15506,2273347997
15999,1280595761151930368
15247,708345063814856706
15762,3081800903
16837,1280595761151930368
16200,320939578
15687,2852385657
16412,1482389970
17265,3385766265
15164,979980204482486273
15967,4776985815
15432,2310317167
16072,1135541815392833537
16808,3049201457
17359,1573031972
16448,917280203621240833
16225,46060530
15080,1172170725651832832
15950,1320003034789908482
16410,1183710914178097152
15885,3401213673
17065,2451982961
15523,1143528514550927361
17488,272877984
15058,1300070958787518464
17673,1072446103
15438,1019184009040056320
16628,984188334116360193
16043,3759069316
17392,332153242
17214,14302013
15003,720208682978381828
15720,1077970802933489664
16467,288836429
17134,1019153811154169856
16781,2221717526
16859,3064266184
15583,1280595761151930368
16966,3636345436
15010,416583980
15194,341709049
17508,2842579811
15916,1126992249009713152
16773,2882839193
15650,445932480
16689,1028987661623746560
16098,1166361102231494656
15222,3058920539
17497,776789719183011840
16376,980115257338232833
15985,1310468819362689027
15114,884806057779965952
15624,968915843760492545
16389,872193572
16151,3058920539
15851,2342609314
17306,1219036914281582595
16391,984188334116360193
15830,424721311
16616,563139256
16437,870646280221061120
15620,1194362221083725829
15608,307036923
17232,1287026073675464704
16203,732835920
17481,1315729589650567170
17237,1298210089258622977
15412,1314317329463943173
16518,776850048630026240
17449,2317802312
16285,1067735777793200129
16368,872193572
16127,950022726416248832
17257,3026618601
16378,3559016534
16629,1161339993945706498
17003,602953793
16327,941976889484341249
16107,15686341
16194,3364520429
17258,1209245451209396230
16454,2850482767
16293,1270097081034817542
16685,1138434708616994816
16802,4193782042
16609,959426132998283264
16324,1446234500
16246,916770996409061376
15868,791803644
17324,1317122239926554624
15314,1088835708515766272
16388,984188334116360193
15584,125610514
15247,1285506472202272770
17219,157901210
16684,4695559388
16073,3195856054
15985,1324662281909768197
15667,1166361102231494656
16564,3374382394
17084,3064266184
16578,125610514
15416,1166361102231494656
16992,3064266184
17150,481482512
15205,1485777200
16370,1160252020080537600
16549,435556032
15718,1224453663277535234
16795,3157219727
17220,882616270260244480
15628,36463674
17064,883637564355346432
15777,1170696975785889793
15977,909489656315678721
15801,148104627
15254,288836429
17349,1184274287345094657
15490,623123596
15042,948251886452387840
16963,3068456568
16305,746994268531679233
16768,389000180
17152,855140304709709825
17028,2751819270
16046,467320490
16144,1281241768969883648
15869,961356649880539136
16935,893738065344307200
15859,940199273873969152
15231,823723926
15728,3031372109
17678,1130906355294978049
17184,982348225326743552
15933,435217309
16399,1160596613502574592
16705,1290239953239191552
16281,809503525176832000
17502,3385769171
16523,1074473995
16509,1268523617983307776
15030,2763966745
15073,1208898914
15840,1269243948301717504
15689,1327338700984999936
15601,809503525176832000
16052,898615701514199040
16022,1262379973647765505
15865,1246478531007299591
16089,819091398062469120
17339,1254514168822222850
17227,894918873300033536
16357,1331354750160416768
16372,2940149367
15946,1246364397448171523
17350,894918873300033536
16319,717019987265892353
17633,1234866782877384705
16148,181203477
16589,2342532807
15915,1173611738404667394
16268,327890601
16981,1296093959530438657
16337,129838159
15105,743752658972925952
15565,1330906849303011328
16025,1110631669751521281
17341,200977253
16543,3064971352
17570,899956588605308932
15086,780088098411712514
16602,1106183065783676934
16750,1013419376899485697
16297,1086048869291421696
15066,1250825902147149824
15599,935934352768290817
15723,1267454316
16969,1034014840799391744
15706,3666478763
17528,15686341
15736,20383556
17446,1056210625330905092
16625,505766721
15899,1266426445271728128
16552,921698841694474240
17129,3197052550
15913,1288575169972391948
17541,1107647698822459392
15963,112133990
15749,1253905381786628101
17018,129838159
15192,1284169154765959169
15945,1318262829259100162
15906,3308771317
16669,988903053242888192
15718,2251813404
17164,1187248036386238469
16121,270466114
15747,1062794179
15339,974419373531324418
15896,2468138936
15935,3195856054
15783,3044953462
16713,160138380
17348,2326073345
17611,2301438676
15475,2413090345
15838,1138182721040240641
17670,2413090345
15767,982568677
16077,3587426368
16735,1296110556659752961
15262,1253905381786628101
15185,4860887968
15103,1329001149849088000
15725,724134829
16173,3267051516
15909,4343149841
17245,635353010
15688,1111834897658843137
15009,885935236764323842
17347,1202304714
15047,1046395700572041216
16559,3386851275
15955,1176184999571349505
16182,1311666676195155977
15532,890317523245289473
17267,366336973
15089,722755946347438080
17572,402788100
16515,1325872034543439872
16412,1288178094335983617
17588,1265418551348940801
17280,1260631326094430212
16581,3195856054
15700,268446545
16792,2718983565
16798,3458968934
16874,1232414781027573762
16786,331202474
16635,813548050597580801
16393,1209518886607097857
16283,813548050597580801
15591,3031565708
17630,1295947782155456513
15029,4846663961
15348,769666050036293632
17652,1148830327
15354,776369658018406402
17272,1277851083566657536
15384,849264219312844800
16180,892700959838810112
15215,944973704
16579,2278359312
16111,1176560678309715968
15050,791333629079216129
15470,919780493201235968
17498,1088152021742555143
17181,1137278004982353920
17207,1100077086553923585
16862,1299785929645846530
16200,1329203986088554499
15626,1031253079172292608
17361,3290754571
16646,1301921961568854016
15131,3355592878
16670,3297715252
16439,947212848786231297
16868,1277921984706420736
15549,930813031457714176
15052,1091625787495772160
15574,192407090
17231,202332936
15704,2245015653
17394,703134525753176064
17008,1105851583278051328
17602,2350240590
16266,703134525753176064
15364,3948455115
16244,597078232
17194,3239091316
15319,1324843320984690689
17529,1105855737501224960
15193,920835418832093185
17686,1324843320984690689
15915,818077790
16336,1316371183479259136
17323,889589111526486018
16380,1405583640
16823,3014303717
15101,1043169637
15698,765265152715489280
16078,3208030605
15277,1244290065464995841
16780,3157804650
16086,2342312808
16584,2404745199
17432,47343068
15196,2584392282
17258,1299425135577964545
17454,4299214635
16246,889872775304826880
15701,1178324568068505600
15110,1302345118717030401
15715,1135240812432957440
17679,1302345552252882946
15760,742777686549012480
15240,149807641
17230,1318808419801980933
15424,2579278123
17541,814192038
15774,2763200572
16504,1008463213342724098
16011,723878880776331264
16108,916770996409061376
16775,1265282392979386369
16622,485132778
16569,237981355
16001,777817904158867456
16638,898615701514199040
15439,1046685690115870720
16344,1291599939659849728
16789,933798236246200320
15189,2584392282
15637,932237446724677632
17122,3178435542
16492,771091496103714816
17158,4866377499
17666,4825349769
16972,1330401019986128896
17068,845260023223640065
16624,1149015512233512960
15980,4041449362
17663,3958696332
16172,1263548318518558720
16662,1236774314545831936
17620,742666921028538368
15754,825725560148127748
16618,3031275011
16094,3063391348
16523,903273884878852096
16058,3326338123
15357,1013622212
15878,1192104069160218626
16569,1289779893903843328
15067,133626457
15256,1332475953138819074
17609,957720011732406273
16114,741307130
16076,1162664261723836417
15071,1331554584108572673
16327,1827437162
15780,1307281410516893697
15696,914767393
15140,99668269
16767,886621835923775488
17568,1190022179015913472
15963,172499225
15793,797404681043668993
16457,1304514797120237569
15332,2893005201
17360,409114369
15062,1195830091449872394
15575,743603901476151296
16681,1063251784007847936
16500,1168999057051852800
17338,2584235208
15289,375562075
15569,1332984715087912960
16280,2239979501
16782,1185938518691860486
15567,1234594843277635584
16526,2685359565
16229,1109030962942431233
17118,298495850
16896,1241431061625745408
16687,1124071669646221314
15302,1304544672325533698
16254,1229435584776736770
16748,1313523912316198913
17450,1181555830073757704
15004,1078257178736291840
16331,1262442760491188229
16548,1331554584108572673
16529,733555519122608129
16869,894903346703859713
16152,1304157117495083008
17240,1190022179015913472
16386,46099395
15796,1290377855222849536
16747,23781845
16787,2726247709
17072,4768414082
15348,1331554584108572673
16591,718486225028386816
16052,2492649240
15063,2492649240
17683,1190022179015913472
15738,516506968
15989,738015614158176257
16069,1270099361712742401
16879,1332972789817630720
15185,1190022179015913472
17396,1291273588419563521
15825,1116963904481980416
15422,1296725247367024640
15865,1254514168822222850
17056,921762249768923136
17397,92369647
15505,1277176003840872448
16229,4517198572
17381,1253905381786628101
16943,1100444832819040256
16961,1047983036405563398
16141,20317337
16525,718486225028386816
15379,1314581015474601991
16642,433697321
17276,949704049502416896
17642,583767353
16726,898615701514199040
15257,777394239852380160
15832,1148679589
16809,2492649240
15699,2492649240
15370,757238479579443200
15998,990595278938963970
15568,1344085962
17508,990595278938963970
15910,2657025295
17368,1330617675203141635
17213,846776235191603202
15161,1158070140182945794
15273,2233024351
16507,1028976634949509120
17601,92676222
17534,1086440911
15499,1296725247367024640
16026,1100748516517965825
16897,1210136322108776449
15968,2463598045
16963,590373404
17480,1137071318006935553
17564,1208648468396412930
16244,259861115
17438,1177292388810874880
15821,719604294
15862,858354920004734976
17562,759409814
16442,2601889952
15472,1253247901565947909
16579,1021776145816211456
15825,454841539
16973,753241700
15373,187586483
16915,826219855976218625
16611,719335902716121089
17077,1105571849860190214
15637,1204344813769768961
15849,410585518
15173,1253905381786628101
16357,2264900756
15557,1319251013702963200
17618,571548929
16379,243227856
17041,2470477970
17180,1171955730313830402
17432,177373387
17588,182345592
16005,1190022179015913472
16331,463975968
15767,1604590076
16209,399408488
15041,1901214799
16433,463975968
15703,463975968
17508,2905156371
16174,1320003034789908482
16919,1234532108636475398
16727,1901214799
15463,56493610
15251,1105660967629672448
17372,951471247
16306,1253905381786628101
17079,463975968
16561,816349216385601536
16897,2437633928
17246,3140615273
15997,260716166
16064,1253905381786628101
15802,1190286857944387586
17632,2764392552
15867,1073264835272544267
15232,2904424082
15659,1328181517391069185
17504,1009705541952827392
16529,150288535
15874,2853520418
17020,1323617997756530690
15537,951369717444362240
16468,1069159591928311809
16892,1330465361200820231
15060,962441957841821697
16270,4483358009
16120,1331554584108572673
15830,1281732597316550658
15646,310728308
17512,1309120917566562304
17384,1240759439008968705
16472,526820266
17511,1190022179015913472
17265,134061647
17421,4359430335
15990,1289521550052515841
16072,1320777872819261440
16014,301566504
15034,528843501
16998,1216020965651636224
16349,734417216876216320
16103,347544521
15486,2900457788
17201,815314357886259200
16173,771397065637261312
16279,25554544
15969,1190022179015913472
17539,2156305182
15772,919751390
17464,124729021
15057,1020965041376407552
15973,1080751745444196352
17345,137423627
17561,2852251362
15646,1048998800965226499
17590,1311944358619500544
16850,78719351
16829,1076782157643870208
17112,993274812708605954
15620,734747330247823360
17242,1165723814
15486,3030568053
16954,946488281583247360
16538,716206330273464321
15539,1253905381786628101
16473,1169699338832027650
17446,720239995965997056
15309,4278967773
15283,1190022179015913472
16916,3801575961
15491,2161506154
16469,1253905381786628101
17400,1694428788
17423,2799712285
15029,1044324323933204480
17551,2752306414
16812,746994268531679233
15941,1273983276718469120
16565,78719351
15174,840020021560594436
16086,1258795803675553793
16932,777177212575514624
17174,2427984971
15535,2277791071
16914,1119265972072751105
16554,1190022179015913472
16407,947437368600035328
16335,1271480568665067520
15711,1969197854
17024,1253905381786628101
15126,1318168838601662467
16253,90654005
17670,2953418670
15962,1190022179015913472
16625,1328753712475611137
16083,200174809
15577,1313328500686815233
16132,1313328500686815233
17586,1313328500686815233
17365,418185711
16923,776330225630281729
16254,2381407858
16660,230697641
16880,1190022179015913472
15051,1047542614466023424
15008,2147843972
15919,1256951730136285186
15606,1313099829627809792
15839,156004195
15411,1058833567755722752
16385,23858443
15355,2882839193
15032,823588574260068353
16700,4573068914
16692,1301960245460205568
15198,1046787853626363906
16457,189293719
17550,1259470627217436673
16710,16055523
17625,1328444988489863172
15686,2744918626
16493,1282166504377786373
16399,1126046181963046912
15807,279653199
16803,1154027553906028546
16084,759624067775205376
17602,1162208671398371328
16870,4838930267
17346,361162701
17063,728992093436293120
15691,90904813
17627,1185474116117286915
16014,1719528584
17398,90904813
16783,2170556788
16922,1042863980501520384
17672,2801991384
15327,90904813
17109,1055187290136461314
16419,90904813
15976,1678997197
15533,90904813
16238,1183136790720471042
17294,90904813
17201,90904813
16242,348374267
16339,90904813
15751,1361051917
17572,90904813
16156,90904813
17296,1174165207872094209
16016,259737185
15397,1265627115778650112
15423,3382982927
16600,890664524738592769
17016,1097447914090217472
16165,1090444358459871232
16422,1086658599072473093
15038,2559985583
16685,1171203706014130177
15252,3302980924
15241,445462673
16771,891705444741382144
17236,1300886641742163972
17627,807642193116676096
15262,1180505251306065921
16410,1121222539651497993
17268,463573250
15213,101835958
15243,1232502073792573440
16700,42432147
16177,44074488
15742,713993348122558464
16653,3165402981
16011,1317434850203369472
15360,2374979769
16947,386033196
17670,94055907
17621,94055907
17141,872451983466168320
15287,3770713214
17523,248761028
15550,1265185148800204812
15724,1040717009342918662
15701,966340361735016448
16109,2438975022
17284,328024932
15491,1294377693644021766
15664,108840534
16550,1061088492665491456
15731,1304818724629815298
16178,70923489
16400,823259762372603906
15867,301212375
17141,1149245400458698753
15831,581023919
16946,1328011454159728641
16769,1129444289774178304
16148,83091827
16831,1227181495401484288
15927,83091827
15976,2863637093
17443,22594696
15218,1317434850203369472
16261,1282170184648798209
17641,1269854134506631168
15492,2749445837
16440,622330651
15768,402788100
15289,2519966826
16495,94055907
17378,94055907
17026,1024315892
17455,1219734996950319104
15343,1181580091463262213
16998,2437629717
15938,845770087793614849
15778,878534981123010560
16030,909510859331948547
16532,1475536603
16109,991515881590087680
16385,1251046425862914052
16022,1317155280145289225
15755,1008092056093327360
15321,774339326561902592
17199,402788100
15709,1285533847879221248
17641,335569401
16520,320070519
16729,90129855
15894,1300798739033063424
16345,347445050
16952,4881550103
17323,892840996983234561
15673,557262423
16053,1063612482755809280
15050,256701288
17516,775099074068508672
17202,296721920
17150,2172615061
17032,827670805022699520
16179,1327673713085476864
17692,591664559
15837,591664559
15187,434146037
16355,1036077245658476545
15215,2205474092
15099,784991646886670336
15887,713989058494640128
16096,1149060504410820608
15047,713989058494640128
16627,776408694980423680
16838,726203167608705024
16465,1303777504562307072
15646,2462270858
16224,45521162
15476,1332343353090961410
15107,2487398406
17406,1243822507141939200
17242,944593970532937729
17095,1307597888416100352
15621,1115172010538217475
15356,853582028910059520
16161,1085693631758024706
16373,811014645758787584
17041,1170115563902984194
15616,1321615203138592768
15140,150275184
16117,245062903
17624,2252511871
15338,1210239299746172929
15215,1275851965696794625
17120,619457974
15487,815884632566722560
16573,896639641046134784
16397,1320003034789908482
17353,1274674239493332994
16235,4287187108
17568,930745724714790912
17564,1192401137519005696
16645,2489141857
15823,1133128862
15738,1214182219628941312
15480,1274674239493332994
16495,879675906566094848
16010,203719595
16194,1275142833071108097
15282,41438342
17427,245062903
16131,1055137661818716160
15931,299426038
17147,1231869596921221120
16879,254986610
17197,870552169304526848
17359,805087521722028033
17289,1193169742594551808
17268,121387151
16974,911236233015255040
15470,1004375969254330368
15250,112828186
17182,2567985568
16935,363527401
17279,960933231817261056
15615,276036617
16380,2717419160
15126,790102841771778048
16604,363527401
16505,1242908882445438976
15563,1111276898624176128
15121,13339822
15959,841873077210357760
15836,4204800057
15038,1035944755790848001
15136,1201939654167203847
15711,1322790653525450755
15454,1269975966668984326
15425,2457829820
15902,1278220786583642112
15367,114290987
17205,1047903205890424832
16146,1047903205890424832
15183,3308194375
16012,1192401137519005696
17371,4405014802
16131,783635700306497540
15880,1206182299244646400
16663,1312084016644882433
15798,1164802143372496896
15536,265605846
15525,133654161
15787,1268273421399531521
15452,1242000745894838273
15721,254986610
15335,151743862
17174,1330959566922788869
16051,4920132190
16347,749016761132052480
16172,988834287326777355
16042,475653246
16241,1338601562
15959,467435688
15941,1243507201035010048
16916,2845552805
16171,2971884563
16954,1276486969355390976
16791,1164802143372496896
15533,1276199000664932355
16254,1318198148528037888
16803,936542694108692481
15082,709402361194782720
16488,25554544
17381,1087074177411096577
15625,2246880098
15644,3207933465
17161,2966545821
15774,1190022179015913472
15912,1041746556439986176
16245,828051334406557696
15978,1623715908
15823,1133029282492616704
15915,4860430418
17562,1326089988681904128
16780,1271030047231447040
16360,1305609059995914241
16369,2664103764
16944,844291775028252672
15640,1105543406028275713
17162,1190022179015913472
15651,1231093111687913472
15496,1190022179015913472
15784,22154226
17003,1263990556255850496
15211,830905753028423681
16920,4827336860
17426,1322999569333047301
17455,1644783650
17414,1234745953988620288
16335,48724830
17596,1331554584108572673
15597,715941430431186944
17047,1230758118667124745
15239,1329320741809115138
17608,901784519879118852
17058,2960651458
16761,1281846236010754048
16638,1220245284766330881
15260,3403368794
15780,722889643696525312
17679,3387121360
16400,862251325563834369
15662,843341392747421697
16463,975110398272819200
16353,888821376941010944
17466,1279741191165181953
15416,114054547
16519,1326981074422026246
16224,2789826477
17198,307881502
17646,1676356795
15200,705231739774435328
16291,785036824427331584
15004,842334872236617728
15298,1644783650
15238,282484851
17145,1277399071
15260,893808546944499713
16757,719795671482691584
17606,1081329636989116417
16645,1100279724
16606,876203333211521025
16595,1303236336565071873
16439,2579838561
15128,1152213159941464064
15281,1332520492079702022
15166,1689372991
15170,776330225630281729
16525,29985853
15892,239640034
16348,725435666755149825
17503,2948852628
15612,815750715838779392
15305,466250716
17670,719513963910836226
16283,1176053879101886464
16383,1322383518283038720
15911,215040218
17398,1312793883034746881
17247,1249397860543737866
17483,4877475821
16299,1304396581001744384
16529,1254421963642191876
15261,2207419439
15873,935243374705233921
16149,171909066
15994,103241376
17244,183461958
16085,157356479
15607,2559945158
16891,1301617780475809793
16025,68041726
16169,949242919160033280
17292,823700479
17645,1069003790
16111,2260881
17313,982320869916717056
15363,1222565036100661249
17567,1330185102534520838
15305,96963767
16815,2664741055
16974,3216559907
15528,1329547784744218628
15400,1190226981696278529
16373,812021229242777601
16803,110729786
17420,700670878523084800
17450,828597766775463936
15789,1282828220795150339
15869,1117865992393318402
15441,2257823700
16110,882981495719067649
16260,893808546944499713
17432,24949462
16844,995727140527263745
15184,43755008
16470,729469619438792704
15344,1137440925343506432
15116,875081984170762240
16003,97319593
16111,1068421892778991617
15986,327543136
17363,1297103318477615105
15312,3322519625
16466,896740409346371584
15430,1272270743561273344
16124,1279722120055066624
16202,17898004
15911,1483264640
16867,1041631470190653441
15877,39854666
16694,1219863289775165440
16358,1319965575938895873
15578,3176778128
16068,1328101900332490754
15349,160335189
17254,1018496882933469184
15829,1084793698980892672
17548,361826091
15850,920270478161227776
15092,1214182219628941312
15942,4899455420
16529,1180505251306065921
16551,2967917568
15685,1322999569333047301
15490,2381848560
15345,1130710678510088193
16230,4236153887
17387,2221918292
16978,335702245
17247,2967917568
17474,27694600
17312,2967917568
15575,1167790498913882113
16580,27694600
16769,328479772
17678,1040209766025506816
17391,1217266332363907072
15565,923803088
17110,1112767728086077447
16779,956234126
16882,1314683111792431106
17430,3131385940
16591,377766144
15609,1678965343
17332,2775666105
16162,355449204
17174,1175213550270406657
16691,355449204
15568,3514540333
16935,1087074177411096577
16680,955920440840671239
16556,1083975716461559808
16830,811879564427132929
15730,484653715
15686,2968974720
17030,793587098653646848
15205,786150674690039808
15889,856802918732902401
15764,115334075
16942,1323744199854989315
16099,2967917568
17676,1271942038431334400
15834,1180952423566921728
17422,1139636730653564928
17300,127179965
16705,71149510
15842,1298991408074768390
15184,855160874
17066,2967917568
16529,3896938527
15471,2967917568
16871,727382003356684289
16488,219210934
17128,2967917568
15651,1162055313102647296
15269,300078615
17664,1315729589650567170
17212,398604790
16637,1328906437125353472
16718,1014073339185389569
17548,1315729589650567170
16141,844572570443808768
15161,2810319823
17489,737315369682112512
16820,1082369894556024833
15355,1328172766617624577
15038,781326389932875776
16489,848265999954706432
16701,484653715
17666,757278149717688320
17009,1253926328233050119
17289,1332932675783577600
15258,114953092
15428,4924408995
15233,710843744963076096
17006,1158216464
16353,4038075432
15508,145756874
17320,1276872745997959171
16202,873148394331676672
16117,745875363239239680
15569,1331125985366986753
15815,2410671579
15486,2243063093
17082,557923211
16783,1135612465461440514
16120,3405394025
17444,895330428172763136
15305,789267472113364992
17041,1183120248976879621
16359,750119107400466432
17263,1483092120
15160,849520359179268097
16395,1219200188121780225
16825,1314808774276898817
15154,611232738
16234,2834114661
15520,256035146
17067,1268523617983307776
15779,1171203706014130177
15216,1315766101700214785
16952,949558679677947905
15472,1105780017261359104
16749,1331554584108572673
15551,1248229232779694082
15997,1192224259772420096
17482,1329826101569478662
17195,1247444258677800961
16808,987811786635337728
17559,65906387
17587,1164296679060910080
17066,1083396836193460224
15560,1190022179015913472
16452,1331554584108572673
15357,56493610
16177,788035378674475008
15609,1315766101700214785
16810,36933309
16119,1182020097852006401
15429,1286513305
15880,1876063734
15104,1026380024
16481,398779496
16504,1331554584108572673
17047,15177619
17309,3229291680
15907,1070145176604037120
15628,1006620555125157889
17318,2960040943
16587,1331554584108572673
15299,387543232
16103,720108782
15160,728886229853306881
17240,733163563
17240,1247417924928909312
17217,1332669945231106049
17667,1246066333306904579
16624,484653715
17119,470804349
15348,2620070020
15431,1128762471123173377
16530,1181489527313096704
17279,608208506
15502,490798892
16049,1179557589773770753
15592,1311594551291846657
16579,2992147393
15748,1251243238268325889
15908,1326409583137525761
15061,1290863509807472640
16782,619018177
17538,991871436972314624
17445,801763877960712193
15304,619018177
17357,753671060416040960
15895,2384157752
17196,985632331695304704
15094,3326181226
15738,3363051004
16004,4776897375
16775,416553926
16158,2732851509
16049,47343068
16116,4811317993
15095,1137440925343506432
17548,4811317993
15214,286584440
16201,1671815870
15880,918865460581490688
16845,493833718
15772,766969861763465216
15347,1311288471483486212
15957,398779496
17233,4220780714
16641,53072539
15533,1300889285617504261
16008,3370480179
16733,93097380
15061,1309297777608978432
15894,1009633503703642112
17227,1275371787023310849
15456,896422244116819970
16773,4811317993
15927,1066486163236679680
16025,2377336333
15330,1040223883801096192
15095,284131720
16378,771332107
15342,148562096
15723,1288091736401641472
15422,49670748
16417,115334075
17332,721194602
16931,1289447864
15605,2233489905
16011,1212505293717815296
15129,1059842439370993666
17262,1158333518
17572,1321142558068789248
15679,1325831923151855622
17341,805850378558468096
17142,285231596
15191,3039073797
17182,465521679
15574,131801580
16798,2355120648
15236,233327613
17255,1066486163236679680
16270,2355120648
16940,1321142558068789248
16394,1191682124472041472
16117,727256649363283968
15753,2871991354
15964,716268137981878272
16379,1330150750752829442
15489,3091804103
15547,1265072394751918082
16598,3070115817
16350,730557398973190144
15718,3343371099
15118,755818815129264128
17158,1168043535666438149
17101,1129849094946676742
17224,1174708153960861696
15523,250665788
17562,1137440925343506432
16280,3082252956
17253,4127584752
17117,1067186562864160768
16780,1269440695909089286
15946,3064266184
16876,894607576196800512
16081,1321158378161405954
17399,633135943
16864,1305155251654320128
16535,1288515172454334467
16568,1073070592218275841
17375,1332768233431183362
16712,372089768
16530,1262692943359553537
15653,1626305028
15595,65354408
17053,924038195762876416
16389,1326062705778814976
15153,1250585319314989064
16491,1000067623198052353
16291,178744133
17287,535745009
15189,1101048308351537152
15160,1112001265750470657
16932,877703060704907267
16120,65354408
17189,705728589627572224
15163,1029468584773398528
17194,1047123345131458560
15702,1192558476695867398
16775,1268082852337455104
15390,988168130500485121
16052,3822110657
16608,1059060247430602758
15026,149511843
16448,907603883001892865
15746,766948683078258688
17364,2576191494
16115,875922110706839552
16866,1311059230384959488
17338,330477755
16011,907777771040120832
17568,3105556963
16825,330477755
16348,907777771040120832
16879,290839656
17648,1044600862058909696
16908,1094882741412347910
16512,1125415992832733191
16327,920375131544915968
15328,4867287309
15662,3070115817
16187,1249961066743967744
16966,1159395305772728321
15316,37488595
17495,3031151546
16728,976826941234995200
15799,528766381
15717,1300685106395451393
16315,2274275063
16190,1232831255764492288
17385,858354920004734976
15427,3837382332
15078,989567502970687488
15099,1149435962889580544
15074,518357214
15921,777927684697587716
16974,164519895
15611,894547994166652929
17555,197640962
15855,1309350478678024192
15401,24093249
15829,1105780017261359104
17244,1105780017261359104
15315,1167496176775643136
17194,1290334748691267590
17254,2246236177
17135,1290334748691267590
15276,4873629827
15637,528766381
15796,1232101451637370880
16912,1277910793896579072
15281,1933729152
15506,4873629827
16934,2846405197
15201,724653202185031680
15800,1068201848
15952,877199693884702720
16189,1018389632
16850,3279858643
15918,1055359474934923264
15792,955413993757315072
15949,1183531733939081217
15248,2577200227
15518,1299038482992693250
15501,3279858643
15228,333203167
17573,904223288150384640
16689,1060287107393052673
16820,3022274645
15655,1266847017483022337
16813,1133627931278925824
15262,1188631069551140864
17242,1364235170
16302,1194988884385394688
17244,1331307775708835840
16332,1172170725651832832
15834,106281307
15723,1127347714428231680
17485,1127259250982629379
15240,2182158463
15180,2958999760
16938,939224947
15910,977652854
17188,1171455030
15487,243227856
15451,3334847908
15606,1025660382
16459,854985548
17292,3774723269
15957,152766889
16988,887365416187682817
16258,1268497630629330946
15383,3298724978
15871,1206599505002553345
16794,1204551519493918720
16323,1190726565073522694
16171,1177547273364021249
15484,32670485
16698,1234907334645813249
16663,1206599505002553345
16279,1206599505002553345
15617,1149435962889580544
16509,1206599505002553345
16449,1149435962889580544
16136,1320294917135126528
17331,1075818083518963718
16042,858354920004734976
16319,763801604
17505,1326819591880892416
15883,1178295292396879877
16323,267270138
16541,241694831
15279,865997962081701889
16342,1197350227520262144
17264,999883521576521728
15760,2533993603
15652,1312793883034746881
15670,943359265095471104
16747,3604621457
17234,1329654486672039938
16890,1535046146
17615,943359265095471104
15258,158930282
15873,999700310
15420,1298780591270359046
17266,4826793224
16421,1320003034789908482
17022,95351170
16547,1320003034789908482
15063,1332080001894780930
15475,1028656169135616000
16144,2983201993
15014,909044236481368064
15193,229664970
16490,235776743
17199,759460042730983424
17435,1325829448890019844
16175,1313523912316198913
16486,856183543
15285,1659410040
15833,1181555830073757704
17184,901205064446087170
17119,81668187
15088,18158087
15081,1131848247864115200
16669,1329907261691584517
15105,81668187
17393,1196187052892663808
16721,3163236750
16819,1635128754
15541,2842507885
16979,4277935954
17215,2455781876
15899,128489901
15808,47343068
17528,258238151
16443,1222202799850696704
17319,1222202799850696704
15906,1222202799850696704
17604,3279405948
16861,3123699243
16148,1330257240977190912
16563,3123699243
16089,934874468039700481
16685,1315343827784404992
15746,1276165059731914752
15742,1031733500523757568
16982,1002936322787602432
15134,1682496764
16381,1145315436516511744
17613,830813672566054913
16272,781392097253416960
16524,1317453228880154626
16933,2584392282
15703,1448899764
17137,976108052645601281
17227,1320003034789908482
17494,4886787783
15446,1332685617784901632
15161,1495502924
16800,96716061
16223,731795177669558272
16290,1009147154
17548,934874468039700481
16782,110201200
16054,200174809
16846,1014373421956911104
16715,27409670
16393,3064266184
16570,1573692625
15139,894698909674516481
15394,335865345
15422,146962486
16671,56008081
16536,18167592
15403,1055070675751202816
17666,1046450969255530496
15344,2740851099
15195,2177551723
16419,764568848435642368
16813,764568848435642368
15066,27190419
15656,3298724978
17419,1068282263656415238
16497,972877198867693569
16141,2600630148
15178,4861623748
15644,234519861
15400,1054797016944074753
17189,4861623748
16469,947975179250077697
16231,111258200
17168,433697321
17393,1308096028508385283
17405,74325773
17476,2202328507
17263,775695178342469632
15868,1120709730295533568
17218,1328556202997985280
17366,2867007262
16153,597434345
17050,1277176003840872448
17267,19473526
15077,1007641408273076224
15780,1103964883
17062,4811925033
16135,2780993173
15994,1225042877664964611
16870,3333180814
17039,1277176003840872448
15626,995377306473586688
16697,1277176003840872448
16658,741746048591368192
16712,1348668511
15582,96716061
15496,756950222
17530,741491314886377472
15096,2954511282
15260,2612335900
17482,360766524
15423,1090892462166544385
15609,151895642
